N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익,PER
586.0,삼화페인트,7730.0,190.0,+2.52%,500.0,6316.0,6121.0,8.0,29.06
587.0,SOL 종합채권(AA-이상)액티브,98165.0,600.0,-0.61%,0.0,,,,
588.0,KODEX 반도체,27235.0,505.0,+1.89%,0.0,,,,
589.0,계룡건설,23400.0,300.0,+1.30%,5000.0,25618.0,23271.0,2327.0,1.81
590.0,해태제과식품,7170.0,80.0,+1.13%,500.0,5677.0,6549.0,260.0,-231.29
591.0,예스코홀딩스,34750.0,0.0,0.00%,5000.0,12667.0,14230.0,240.0,46.58
592.0,금강공업,7040.0,50.0,+0.72%,1000.0,5705.0,8687.0,259.0,7.3
593.0,넥센,3850.0,45.0,+1.18%,500.0,24039.0,45723.0,336.0,50.66
594.0,사조동아원,1445.0,20.0,+1.40%,500.0,4121.0,4488.0,191.0,-46.61
595.0,아모레G3우(전환),28650.0,500.0,+1.78%,500.0,,,,18.68
596.0,백광산업,4495.0,45.0,+1.01%,500.0,1911.0,3592.0,179.0,9.63
597.0,대원강업,3250.0,65.0,+2.04%,500.0,8622.0,9830.0,-50.0,-17.66
598.0,제일파마홀딩스,12600.0,300.0,+2.44%,500.0,7626.0,8924.0,-90.0,-25.25
599.0,JW생명과학,12700.0,50.0,+0.40%,2500.0,1698.0,2195.0,284.0,16.75
600.0,KBSTAR 국고채3년선물인버스,104340.0,500.0,+0.48%,0.0,,,,
601.0,HANARO 200 TOP10,8180.0,95.0,+1.18%,0.0,,,,
602.0,태경산업,6760.0,10.0,-0.15%,500.0,5168.0,5847.0,406.0,8.37
603.0,동성제약,7550.0,100.0,+1.34%,1000.0,844.0,1046.0,-53.0,-30.82
604.0,한솔테크닉스,6070.0,0.0,0.00%,5000.0,14906.0,7887.0,-43.0,-17.29
605.0,NH올원리츠,4600.0,5.0,-0.11%,500.0,169.0,5173.0,101.0,83.64
606.0,TIGER 차이나CSI300,10540.0,25.0,-0.24%,0.0,,,,
607.0,팜스코,5250.0,10.0,-0.19%,500.0,15369.0,11076.0,361.0,-3.47
608.0,LG우,63800.0,300.0,+0.47%,5000.0,,,,4.39
609.0,진양홀딩스,3445.0,40.0,+1.17%,500.0,2248.0,5661.0,69.0,2.68
610.0,디아이,6040.0,80.0,+1.34%,500.0,2266.0,2491.0,165.0,18.58
611.0,아남전자,2465.0,25.0,+1.02%,500.0,3598.0,2720.0,151.0,10.06
612.0,대동전자,18100.0,550.0,-2.95%,500.0,436.0,2110.0,22.0,19.67
613.0,KINDEX 중국본토CSI300,28310.0,285.0,-1.00%,0.0,,,,
614.0,퍼스텍,3925.0,10.0,+0.26%,500.0,1367.0,1856.0,43.0,-436.11
615.0,TIGER 여행레저,4160.0,65.0,+1.59%,0.0,,,,
616.0,무학,6610.0,80.0,+1.23%,200.0,1269.0,6466.0,-9.0,-4.24
617.0,대영포장,1735.0,45.0,+2.66%,500.0,3226.0,2461.0,122.0,27.98
618.0,한국주철관,8220.0,50.0,+0.61%,500.0,5102.0,4231.0,486.0,3.73
619.0,삼성 인버스 2X WTI원유 선물 ETN,125.0,0.0,0.00%,0.0,,,,
620.0,NH투자증권우,9900.0,70.0,+0.71%,5000.0,,,,5.1
621.0,조선선재,148500.0,0.0,0.00%,500.0,682.0,1395.0,141.0,14.6
622.0,이지스밸류리츠,5080.0,40.0,+0.79%,1000.0,69.0,2691.0,52.0,5.16
623.0,일성건설,3450.0,40.0,+1.17%,500.0,4162.0,3793.0,108.0,36.7
624.0,용평리조트,3860.0,80.0,+2.12%,5000.0,2363.0,8415.0,307.0,17.71
625.0,신라교역,11600.0,150.0,+1.31%,500.0,3465.0,6805.0,169.0,3.62
626.0,벽산,2700.0,60.0,+2.27%,500.0,4714.0,5054.0,85.0,180.0
627.0,방림,4350.0,110.0,+2.59%,500.0,1310.0,2571.0,64.0,43.94
628.0,노루페인트,9200.0,0.0,0.00%,500.0,7309.0,6706.0,255.0,13.41
629.0,제주은행,5670.0,70.0,-1.22%,5000.0,2046.0,69442.0,226.0,12.46
630.0,KODEX 골드선물(H),11730.0,75.0,+0.64%,0.0,,,,
631.0,TIGER 미국MSCI리츠(합성 H),13870.0,110.0,+0.80%,0.0,,,,
632.0,디와이,6850.0,110.0,+1.63%,500.0,9983.0,8600.0,468.0,-15.32
633.0,TIGER 글로벌메타버스액티브,7165.0,35.0,+0.49%,0.0,,,,
634.0,삼성물산우B,109500.0,500.0,+0.46%,100.0,,,,13.04
635.0,한국패러랠,2215.0,5.0,-0.23%,0.0,,,,
636.0,ARIRANG 고배당주,11440.0,70.0,+0.62%,0.0,,,,
637.0,KBSTAR 코스피,25200.0,200.0,+0.80%,0.0,,,,
638.0,샘표식품,38350.0,50.0,+0.13%,500.0,3487.0,3275.0,235.0,8.3
639.0,KODEX 은행,6175.0,25.0,+0.41%,0.0,,,,
640.0,하나 코스피 변동성추세 추종 양매도 ETN,6940.0,0.0,0.00%,0.0,,,,
641.0,TIGER 글로벌4차산업혁신기술(합성 H),15200.0,185.0,+1.23%,0.0,,,,
642.0,동아타이어,12550.0,0.0,0.00%,500.0,1796.0,4206.0,144.0,9.31
643.0,SOL 200TR,11225.0,115.0,+1.04%,0.0,,,,
644.0,효성ITX,14800.0,200.0,+1.37%,500.0,4759.0,2414.0,203.0,10.75
645.0,KINDEX 베트남VN30(합성),21370.0,15.0,+0.07%,0.0,,,,
646.0,현대약품,5320.0,140.0,+2.70%,500.0,1398.0,1639.0,-16.0,183.45
647.0,에스엠벡셀,1530.0,0.0,0.00%,500.0,731.0,478.0,-82.0,-4.64
648.0,유수홀딩스,6530.0,70.0,+1.08%,2500.0,5037.0,5017.0,203.0,5.13
649.0,한국석유,13100.0,300.0,+2.34%,500.0,6289.0,3421.0,156.0,15.63
650.0,신원,1725.0,35.0,+2.07%,500.0,8794.0,5036.0,216.0,7.47
651.0,이엔플러스,2855.0,25.0,+0.88%,500.0,554.0,1028.0,-19.0,-7.95
652.0,세종공업,5920.0,100.0,+1.72%,500.0,15881.0,11801.0,-42.0,-8.42
653.0,KBSTAR iSelect메타버스,7530.0,130.0,+1.76%,0.0,,,,
654.0,DB,817.0,6.0,+0.74%,500.0,3269.0,6020.0,235.0,8.09
655.0,디아이씨,4210.0,95.0,+2.31%,500.0,5901.0,6289.0,273.0,6.71
656.0,수산중공업,3020.0,80.0,+2.72%,500.0,2530.0,2361.0,143.0,9.84
657.0,화성산업,16000.0,400.0,+2.56%,5000.0,4222.0,8080.0,286.0,6.65
658.0,TIGER 헬스케어,30180.0,455.0,+1.53%,0.0,,,,
659.0,두산퓨얼셀1우,12100.0,0.0,0.00%,100.0,,,,102.54
660.0,서연,6860.0,200.0,+3.00%,500.0,24793.0,21379.0,837.0,3.83
661.0,영풍제지,7200.0,110.0,+1.55%,500.0,1206.0,2096.0,81.0,32.0
662.0,KODEX TRF3070,11005.0,35.0,-0.32%,0.0,,,,
663.0,한국특강,2635.0,30.0,-1.13%,500.0,6915.0,4587.0,400.0,3.23
664.0,삼양통상,52900.0,0.0,0.00%,5000.0,1940.0,4590.0,364.0,13.96
665.0,KODEX 배당가치,11575.0,75.0,+0.65%,0.0,,,,
666.0,대창단조,5540.0,20.0,-0.36%,500.0,3544.0,2985.0,295.0,4.75
667.0,성창기업지주,2265.0,5.0,-0.22%,500.0,1979.0,7037.0,105.0,-19.03
668.0,노루홀딩스,11850.0,50.0,+0.42%,500.0,9552.0,10555.0,267.0,47.02
669.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,96.0,279.0,-49.0,-20.68
670.0,SK이노베이션우,126000.0,1500.0,+1.20%,5000.0,,,,4.61
671.0,SNT에너지,20950.0,600.0,-2.78%,500.0,1711.0,3321.0,133.0,30.14
672.0,아시아나IDT,14100.0,150.0,+1.08%,500.0,1747.0,2221.0,73.0,5.5
673.0,경보제약,6510.0,120.0,+1.88%,500.0,1707.0,2370.0,-66.0,-17.59
674.0,종근당바이오,28350.0,250.0,+0.89%,2500.0,1422.0,2985.0,-114.0,-26.72
675.0,KBSTAR IT플러스,16275.0,125.0,+0.77%,0.0,,,,
676.0,한라,4060.0,25.0,+0.62%,5000.0,14753.0,15214.0,786.0,1.95
677.0,샘표,53200.0,0.0,0.00%,1000.0,3490.0,4427.0,219.0,15.17
678.0,한미글로벌,13950.0,1050.0,+8.14%,500.0,2701.0,2853.0,196.0,10.08
679.0,대한화섬,115000.0,2000.0,+1.77%,5000.0,1173.0,9078.0,32.0,5.38
680.0,세원이앤씨,862.0,29.0,-3.25%,500.0,831.0,2927.0,-96.0,-14.61
681.0,신흥,16000.0,100.0,-0.62%,500.0,1269.0,1386.0,130.0,27.35
682.0,센트랄모텍,17600.0,700.0,+4.14%,500.0,3684.0,2781.0,36.0,-34.04
683.0,미원화학,68600.0,300.0,+0.44%,1000.0,1975.0,1338.0,128.0,10.94
684.0,강남제비스코,23150.0,50.0,-0.22%,1000.0,5910.0,9040.0,-127.0,-4.81
685.0,고려산업,6020.0,80.0,+1.35%,1000.0,2135.0,2386.0,49.0,-94.06
686.0,한컴라이프케어,5370.0,160.0,+3.07%,200.0,1211.0,2141.0,48.0,-85.24
687.0,경동도시가스,25200.0,250.0,-0.98%,2500.0,14572.0,9045.0,271.0,6.27
688.0,KCTC,4945.0,65.0,+1.33%,500.0,6947.0,5323.0,296.0,5.33
689.0,태경케미컬,12750.0,0.0,0.00%,500.0,541.0,1607.0,121.0,16.69
690.0,모나리자,4040.0,625.0,+18.30%,500.0,1064.0,940.0,34.0,49.88
691.0,TIGER 투자등급회사채액티브,99545.0,355.0,-0.36%,0.0,,,,
692.0,유니온머티리얼,3480.0,65.0,+1.90%,500.0,1183.0,1867.0,-8.0,34.12
693.0,에이블씨엔씨,5400.0,120.0,+2.27%,500.0,2629.0,1938.0,-224.0,-3.63
694.0,삼화전기,22050.0,150.0,-0.68%,1000.0,2471.0,1586.0,218.0,10.13
695.0,한솔홀딩스,3445.0,35.0,+1.03%,1000.0,4136.0,6537.0,184.0,4.4
696.0,KODEX 미국나스닥100레버리지(합성 H),5765.0,80.0,+1.41%,0.0,,,,
697.0,미래에셋글로벌리츠,4880.0,65.0,+1.35%,1000.0,83.0,3119.0,-32.0,-22.49
698.0,한신공영,12200.0,300.0,+2.52%,5000.0,13111.0,21199.0,446.0,3.1
699.0,광전자,2435.0,70.0,+2.96%,500.0,1738.0,2390.0,69.0,7.0
700.0,KODEX 미국S&P500선물(H),19975.0,150.0,+0.76%,0.0,,,,
701.0,KODEX 차이나항셍테크,6065.0,65.0,+1.08%,0.0,,,,
702.0,HDC현대EP,4380.0,5.0,+0.11%,500.0,8598.0,5829.0,284.0,16.28
703.0,이아이디,1485.0,25.0,+1.71%,200.0,2224.0,5193.0,-205.0,39.08
704.0,동양철관,1175.0,20.0,+1.73%,500.0,1820.0,1860.0,-32.0,-391.67
705.0,극동유화,4000.0,20.0,+0.50%,500.0,9648.0,3219.0,205.0,8.7
706.0,깨끗한나라,3745.0,275.0,+7.93%,1000.0,5787.0,5987.0,130.0,24.64
707.0,STX중공업,4905.0,95.0,-1.90%,2500.0,1639.0,4304.0,-109.0,-38.93
708.0,KODEX 장기종합채권(AA-이상)액티브KAP,86235.0,425.0,-0.49%,0.0,,,,
709.0,유화증권,2445.0,10.0,-0.41%,1000.0,223.0,7347.0,76.0,32.17
710.0,대신증권2우B,13850.0,50.0,-0.36%,5000.0,,,,4.11
711.0,동방,2885.0,50.0,+1.76%,1000.0,5959.0,5313.0,278.0,-24.45
712.0,대창,1510.0,10.0,-0.66%,500.0,12776.0,8107.0,603.0,7.33
713.0,TIGER 코스닥150,11730.0,220.0,+1.91%,0.0,,,,
714.0,시디즈,68600.0,300.0,-0.44%,500.0,2519.0,848.0,127.0,14.55
715.0,SH에너지화학,1230.0,10.0,+0.82%,500.0,1398.0,1196.0,3.0,68.33
716.0,황금에스티,8020.0,40.0,+0.50%,500.0,2710.0,4316.0,412.0,3.58
717.0,신일전자,1910.0,25.0,+1.33%,500.0,1935.0,1221.0,96.0,32.37
718.0,미창석유,78000.0,1200.0,+1.56%,5000.0,4063.0,3476.0,355.0,5.15
719.0,에이플러스에셋,5990.0,70.0,+1.18%,500.0,2580.0,2856.0,57.0,12.99
720.0,ARIRANG 코스피TR,12755.0,100.0,+0.79%,0.0,,,,
721.0,TIGER 현대차그룹+펀더멘털,22670.0,240.0,+1.07%,0.0,,,,
722.0,쌍방울,509.0,9.0,+1.80%,500.0,970.0,3956.0,-23.0,-3.95
723.0,이지스레지던스리츠,4695.0,50.0,+1.08%,1000.0,92.0,1682.0,89.0,9.66
724.0,한국내화,3220.0,45.0,+1.42%,500.0,2717.0,3579.0,86.0,38.8
725.0,마스턴프리미어리츠,4970.0,10.0,+0.20%,1000.0,,,,
726.0,대유플러스,1085.0,10.0,+0.93%,500.0,5120.0,5944.0,132.0,-98.64
727.0,TRUE 코스피 양매도 5% OTM ETN,8735.0,20.0,+0.23%,0.0,,,,
728.0,NI스틸,4575.0,140.0,+3.16%,500.0,2482.0,3411.0,312.0,3.79
729.0,삼익악기,1435.0,5.0,+0.35%,500.0,2954.0,5853.0,333.0,-16.49
730.0,TIGER 200선물인버스2X,3145.0,55.0,-1.72%,0.0,,,,
731.0,세아특수강,15150.0,100.0,+0.66%,5000.0,8958.0,6511.0,354.0,4.87
732.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12915.0,0.0,0.00%,0.0,,,,
733.0,한양증권,10100.0,50.0,+0.50%,5000.0,8742.0,16334.0,1162.0,2.6
734.0,디와이파워,11600.0,300.0,+2.65%,500.0,4372.0,3420.0,422.0,6.28
735.0,한국공항,40400.0,1000.0,+2.54%,5000.0,3455.0,3839.0,-9.0,29.21
736.0,신송홀딩스,10800.0,300.0,+2.86%,500.0,1864.0,2482.0,69.0,26.93
737.0,TIGER 미디어컨텐츠,7050.0,165.0,+2.40%,0.0,,,,
738.0,태경비케이,4610.0,25.0,+0.55%,500.0,1952.0,3324.0,196.0,8.35
739.0,미래에셋 코스피 양매도 5% OTM ETN,8390.0,0.0,0.00%,0.0,,,,
740.0,팜젠사이언스,7940.0,790.0,+11.05%,500.0,1099.0,2203.0,-50.0,1.37
741.0,인천도시가스,28500.0,200.0,-0.70%,5000.0,5042.0,3606.0,32.0,10.59
742.0,한진중공업홀딩스,4220.0,50.0,+1.20%,5000.0,8880.0,18378.0,446.0,-12.06
743.0,TIGER 반도체,27915.0,490.0,+1.79%,0.0,,,,
744.0,대원화성,3010.0,45.0,+1.52%,500.0,1133.0,1358.0,-84.0,-16.18
745.0,광명전기,2845.0,35.0,+1.25%,500.0,1371.0,1699.0,29.0,20.04
746.0,KODEX 미국메타버스나스닥액티브,7315.0,25.0,+0.34%,0.0,,,,
747.0,대양금속,3780.0,50.0,+1.34%,500.0,2034.0,1575.0,152.0,5.55
748.0,인지컨트롤스,7940.0,80.0,+1.02%,500.0,4849.0,5434.0,20.0,28.87
749.0,CJ씨푸드,3375.0,40.0,+1.20%,500.0,1621.0,1334.0,45.0,71.81
750.0,SG세계물산,596.0,8.0,+1.36%,500.0,1357.0,3084.0,-47.0,-18.62
751.0,KODEX 국고채3년,56180.0,305.0,-0.54%,0.0,,,,
752.0,KBSTAR 코스닥150,11385.0,210.0,+1.88%,0.0,,,,
753.0,웅진,1495.0,35.0,+2.40%,500.0,9799.0,10660.0,430.0,6.05
754.0,KBSTAR KIS국고채30년Enhanced,73115.0,1595.0,-2.13%,0.0,,,,
755.0,대구백화점,11000.0,100.0,-0.90%,5000.0,818.0,4866.0,-181.0,-26.07
756.0,세이브존I&C,2895.0,25.0,+0.87%,1000.0,1222.0,5643.0,110.0,20.53
757.0,TIGER 코스피,25420.0,245.0,+0.97%,0.0,,,,
758.0,KODEX 미국나스닥100선물(H),16295.0,105.0,+0.65%,0.0,,,,
759.0,만호제강,28450.0,550.0,+1.97%,1000.0,1961.0,2582.0,13.0,13.31
760.0,HANARO 200TR,39265.0,385.0,+0.99%,0.0,,,,
761.0,KODEX WTI원유선물인버스(H),4350.0,75.0,-1.69%,0.0,,,,
762.0,범양건영,4730.0,80.0,+1.72%,1000.0,1119.0,1985.0,30.0,59.12
763.0,와이투솔루션,736.0,21.0,+2.94%,500.0,1015.0,1185.0,-45.0,-8.27
764.0,일신석재,1505.0,20.0,+1.35%,500.0,747.0,919.0,8.0,376.25
765.0,크라운제과,9300.0,170.0,+1.86%,200.0,3812.0,3246.0,159.0,3.87
766.0,삼원강재,2885.0,65.0,+2.30%,500.0,3000.0,2707.0,95.0,12.02
767.0,TRUE 레버리지 나스닥 100 ETN,23045.0,270.0,+1.19%,0.0,,,,
768.0,KODEX 차이나과창판STAR50(합성),8220.0,275.0,-3.24%,0.0,,,,
769.0,KODEX 단기변동금리부채권액티브,104030.0,20.0,+0.02%,0.0,,,,
770.0,TIGER 중국소비테마,6975.0,110.0,+1.60%,0.0,,,,
771.0,삼성 인버스 2X 천연가스 선물 ETN C,11410.0,60.0,+0.53%,0.0,,,,
772.0,휴니드,8070.0,30.0,-0.37%,5000.0,2277.0,2673.0,133.0,12.89
773.0,한국화장품,7080.0,120.0,+1.72%,500.0,670.0,485.0,-32.0,-17.1
774.0,CJ우,50200.0,800.0,+1.62%,5000.0,,,,5.53
775.0,IHQ,684.0,7.0,+1.03%,500.0,600.0,2386.0,-116.0,-5.03
776.0,한솔홈데코,1405.0,15.0,+1.08%,1000.0,2632.0,3147.0,86.0,78.06
777.0,SK우,199000.0,1000.0,+0.51%,200.0,,,,4.47
778.0,한국ANKOR유전,1605.0,0.0,0.00%,0.0,,,,
779.0,카프로,2805.0,80.0,+2.94%,500.0,5824.0,3953.0,36.0,-1.89
780.0,KOSEF 단기자금,101555.0,30.0,-0.03%,0.0,,,,
781.0,유유제약,6460.0,70.0,+1.10%,1000.0,1157.0,1930.0,12.0,-31.82
782.0,이구산업,3325.0,30.0,-0.89%,500.0,3344.0,3239.0,356.0,5.29
783.0,무림페이퍼,2665.0,55.0,+2.11%,2500.0,10553.0,22844.0,298.0,-12.69
784.0,대호에이엘,2130.0,35.0,+1.67%,500.0,1434.0,1450.0,18.0,-133.12
785.0,크라운해태홀딩스,7430.0,120.0,+1.64%,500.0,9282.0,11157.0,393.0,19.2
786.0,TRUE 레버리지 S&P500 선물 ETN(H),21980.0,340.0,+1.57%,0.0,,,,
787.0,SK케미칼우,51800.0,800.0,+1.57%,5000.0,,,,6.58
788.0,대원전선,1515.0,15.0,+1.00%,500.0,4750.0,2406.0,23.0,18.48
789.0,명문제약,3200.0,60.0,+1.91%,500.0,1378.0,2233.0,-59.0,-16.67
790.0,삼일씨엔에스,8520.0,370.0,+4.54%,1000.0,2266.0,3519.0,136.0,-13.57
791.0,삼영화학,3190.0,160.0,+5.28%,500.0,1333.0,1177.0,26.0,25.32
792.0,신영와코루,12050.0,150.0,-1.23%,500.0,1894.0,3887.0,37.0,13.88
793.0,삼일제약,7910.0,80.0,+1.02%,500.0,1342.0,2264.0,4.0,-22.66
794.0,상상인증권,1000.0,10.0,+1.01%,1000.0,482.0,5825.0,138.0,40.0
795.0,현대코퍼레이션홀딩스,11900.0,50.0,+0.42%,5000.0,1304.0,2510.0,81.0,6.82
796.0,국제약품,5360.0,110.0,+2.10%,1000.0,1197.0,1398.0,-17.0,137.44
797.0,TIGER KRX바이오K-뉴딜,7020.0,120.0,+1.74%,0.0,,,,
798.0,조흥,180000.0,0.0,0.00%,5000.0,2509.0,2676.0,191.0,11.87
799.0,웰바이오텍,1625.0,20.0,+1.25%,500.0,1216.0,1368.0,-39.0,-12.04
800.0,HANARO 단기채권액티브,100955.0,15.0,+0.01%,0.0,,,,
801.0,지엠비코리아,5640.0,60.0,+1.08%,500.0,5313.0,5225.0,84.0,6.15
802.0,인바이오젠,2010.0,10.0,+0.50%,500.0,105.0,2745.0,-79.0,-15.34
803.0,한일철강,4020.0,20.0,+0.50%,500.0,2486.0,3387.0,296.0,7.75
804.0,TIGER 미국다우존스30,22105.0,35.0,+0.16%,0.0,,,,
805.0,엔에이치스팩19호,2070.0,0.0,0.00%,100.0,0.0,1158.0,-1.0,230.0
806.0,삼성공조,13050.0,400.0,+3.16%,500.0,796.0,2575.0,12.0,94.57
807.0,기신정기,3620.0,30.0,+0.84%,500.0,1313.0,2651.0,96.0,13.87
808.0,STX,3685.0,130.0,+3.66%,2500.0,9255.0,6761.0,90.0,16.98
809.0,조비,20300.0,650.0,+3.31%,5000.0,846.0,1038.0,31.0,13.45
810.0,다스코,5720.0,210.0,+3.81%,500.0,3636.0,2985.0,43.0,121.7
811.0,신세계건설,26150.0,1100.0,+4.39%,5000.0,12568.0,8290.0,384.0,6.71
812.0,계양전기,3205.0,0.0,0.00%,500.0,3923.0,2851.0,18.0,-8.98
813.0,남광토건,10600.0,50.0,+0.47%,5000.0,3567.0,2740.0,208.0,5.4
814.0,대현,2350.0,15.0,+0.64%,500.0,2879.0,2801.0,224.0,4.48
815.0,삼호개발,4160.0,40.0,+0.97%,500.0,3173.0,2969.0,131.0,7.51
816.0,전방,61900.0,400.0,-0.64%,5000.0,1337.0,3833.0,74.0,36.52
817.0,KINDEX 국고채10년,87020.0,710.0,-0.81%,0.0,,,,
818.0,KODEX Fn Top10동일가중,7565.0,60.0,+0.80%,0.0,,,,
819.0,보해양조,738.0,5.0,+0.68%,500.0,837.0,1531.0,11.0,-67.09
820.0,까뮤이앤씨,2270.0,55.0,+2.48%,500.0,1637.0,1951.0,-30.0,-34.39
821.0,조광페인트,7980.0,60.0,+0.76%,500.0,2385.0,3470.0,-88.0,-4.86
822.0,한창제지,1710.0,30.0,+1.79%,500.0,1822.0,2486.0,178.0,8.42
823.0,KTcs,2385.0,10.0,-0.42%,500.0,9657.0,4168.0,210.0,6.36
824.0,KTis,2920.0,20.0,+0.69%,500.0,4680.0,3694.0,144.0,3.79
825.0,TIGER 미국채10년선물,12235.0,90.0,-0.73%,0.0,,,,
826.0,보락,1695.0,25.0,+1.50%,200.0,398.0,563.0,17.0,49.85
827.0,사조씨푸드,5880.0,60.0,+1.03%,1000.0,1746.0,3369.0,140.0,9.69
828.0,대유에이텍,878.0,24.0,+2.81%,500.0,16558.0,13210.0,423.0,-3.74
829.0,지투알,6020.0,10.0,+0.17%,1000.0,4585.0,5649.0,222.0,5.32
830.0,KBSTAR 코스닥150선물레버리지,9840.0,280.0,+2.93%,0.0,,,,
831.0,한국수출포장,24900.0,0.0,0.00%,5000.0,3192.0,3318.0,200.0,6.11
832.0,대우부품,2085.0,15.0,+0.72%,500.0,992.0,944.0,11.0,-33.63
833.0,평화산업,1795.0,5.0,-0.28%,500.0,4241.0,2201.0,59.0,-256.43
834.0,한국화장품제조,21600.0,300.0,+1.41%,500.0,678.0,765.0,-8.0,284.21
835.0,유니온,6270.0,110.0,+1.79%,500.0,2159.0,3662.0,52.0,5.86
836.0,플레이그램,1090.0,35.0,+3.32%,100.0,408.0,1295.0,-15.0,-4.34
837.0,신풍제약우,44450.0,4150.0,+10.30%,500.0,,,,-105.08
838.0,동일고무벨트,7030.0,40.0,+0.57%,500.0,2775.0,3138.0,9.0,25.56
839.0,덕양산업,2995.0,15.0,-0.50%,500.0,13482.0,5236.0,63.0,14.0
840.0,한세엠케이,3235.0,30.0,+0.94%,500.0,2077.0,1291.0,-121.0,-1.26
841.0,삼화왕관,45100.0,400.0,+0.89%,5000.0,1499.0,2433.0,81.0,-115.35
842.0,이건산업,8870.0,180.0,+2.07%,5000.0,2768.0,4193.0,321.0,19.76
843.0,콤텍시스템,801.0,12.0,+1.52%,500.0,3825.0,3491.0,173.0,
844.0,써니전자,2770.0,90.0,+3.36%,500.0,164.0,772.0,18.0,21.98
845.0,KODEX 차이나CSI300,12965.0,65.0,-0.50%,0.0,,,,
846.0,동방아그로,7040.0,30.0,+0.43%,500.0,1341.0,2045.0,82.0,14.11
847.0,서울식품,255.0,1.0,+0.39%,100.0,553.0,723.0,-36.0,-36.43
848.0,DSR,5960.0,90.0,-1.49%,500.0,2724.0,3026.0,135.0,5.31
849.0,토니모리,3960.0,100.0,+2.59%,200.0,1146.0,2021.0,-135.0,-11.38
850.0,텔코웨어,9800.0,20.0,+0.20%,500.0,348.0,1222.0,12.0,43.17
851.0,새론오토모티브,4940.0,50.0,+1.02%,500.0,1276.0,2684.0,3.0,8.68
852.0,일진디스플,1840.0,15.0,+0.82%,500.0,1014.0,1175.0,-355.0,-3.1
853.0,두올,2860.0,30.0,+1.06%,2500.0,4956.0,4241.0,253.0,6.71
854.0,진양산업,7250.0,150.0,+2.11%,500.0,764.0,779.0,68.0,16.82
855.0,TIGER 200 건설,2805.0,25.0,+0.90%,0.0,,,,
856.0,TIGER 차이나HSCEI,9465.0,90.0,+0.96%,0.0,,,,
857.0,아센디오,1165.0,0.0,0.00%,500.0,216.0,681.0,-36.0,-10.5
858.0,부산산업,88800.0,100.0,+0.11%,5000.0,1280.0,1338.0,4.0,220.35
859.0,마니커,1475.0,20.0,+1.37%,500.0,2527.0,1965.0,-130.0,-1.92
860.0,천일고속,65400.0,1100.0,+1.71%,5000.0,293.0,627.0,-98.0,-11.55
861.0,메타랩스,750.0,23.0,+3.16%,500.0,393.0,850.0,-14.0,-2.53
862.0,인터지스,3135.0,25.0,+0.80%,500.0,5889.0,3886.0,200.0,4.93
863.0,가온전선,22400.0,50.0,+0.22%,5000.0,10704.0,6590.0,166.0,7.82
864.0,큐로,403.0,2.0,+0.50%,500.0,807.0,1659.0,-150.0,-16.79
865.0,KINDEX 미국WideMoat가치주,18965.0,195.0,+1.04%,0.0,,,,
866.0,KODEX 차이나2차전지MSCI(합성),11030.0,150.0,-1.34%,0.0,,,,
867.0,오리엔트바이오,780.0,17.0,+2.23%,500.0,263.0,1050.0,-38.0,4.11
868.0,DRB동일,4630.0,30.0,+0.65%,500.0,5513.0,8320.0,6.0,25.3
869.0,KBSTAR Fn5G테크,8220.0,235.0,+2.94%,0.0,,,,
870.0,KODEX WTI원유선물(H),16920.0,255.0,+1.53%,0.0,,,,
871.0,혜인,7200.0,190.0,+2.71%,500.0,2064.0,1947.0,91.0,23.68
872.0,페이퍼코리아,1915.0,5.0,-0.26%,500.0,4353.0,4972.0,315.0,17.25
873.0,KODEX 미국달러선물,11855.0,55.0,-0.46%,0.0,,,,
874.0,덕성,5800.0,80.0,+1.40%,500.0,1152.0,1253.0,40.0,17.74
875.0,한솔로지스틱스,3280.0,75.0,+2.34%,500.0,7470.0,2666.0,303.0,4.07
876.0,아모레G우,13950.0,150.0,+1.09%,500.0,,,,9.09
877.0,제일연마,8980.0,100.0,+1.13%,500.0,797.0,1065.0,66.0,16.04
878.0,대림B&Co,5380.0,20.0,+0.37%,1000.0,2604.0,3266.0,24.0,2690.0
879.0,한국종합기술,8170.0,10.0,+0.12%,500.0,2683.0,3394.0,72.0,7.86
880.0,KC그린홀딩스,3985.0,25.0,+0.63%,500.0,7508.0,9066.0,204.0,-128.55
881.0,두산2우B,99900.0,600.0,+0.60%,5000.0,,,,-20.13
882.0,솔루스첨단소재1우,10550.0,150.0,+1.44%,100.0,,,,47.31
883.0,미래에셋맵스리츠,4430.0,25.0,+0.57%,1000.0,59.0,2925.0,38.0,67.12
884.0,NH프라임리츠,4740.0,0.0,0.00%,500.0,26.0,945.0,23.0,38.23
885.0,국동,1595.0,25.0,+1.59%,500.0,2270.0,1685.0,-36.0,-18.76
886.0,태평양물산,1835.0,5.0,-0.27%,500.0,8929.0,7650.0,14.0,-24.8
887.0,사조오양,9340.0,170.0,+1.85%,5000.0,3289.0,3159.0,204.0,5.24
888.0,엔케이,1100.0,25.0,+2.33%,500.0,691.0,1307.0,19.0,8.4
889.0,KINDEX G2전기차&자율주행액티브,10510.0,40.0,+0.38%,0.0,,,,
