N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익,PER
583.0,휴비스,6060.0,80.0,-1.30%,5000.0,10826.0,8434.0,65.0,-5.83
584.0,삼화페인트,7680.0,40.0,+0.52%,500.0,6316.0,6121.0,8.0,28.87
585.0,현대차3우B,85900.0,1800.0,-2.05%,5000.0,,,,3.81
586.0,제주은행,6480.0,920.0,+16.55%,5000.0,2046.0,69442.0,226.0,14.24
587.0,SOL 종합채권(AA-이상)액티브,97280.0,550.0,-0.56%,0.0,,,,
588.0,AK홀딩스,15700.0,800.0,-4.85%,5000.0,31677.0,45487.0,-1657.0,-2.24
589.0,예스코홀딩스,34600.0,200.0,-0.57%,5000.0,12667.0,14230.0,240.0,46.38
590.0,KODEX 반도체,26465.0,1105.0,-4.01%,0.0,,,,
591.0,계룡건설,23100.0,750.0,-3.14%,5000.0,25618.0,23271.0,2327.0,1.78
592.0,사조동아원,1455.0,25.0,-1.69%,500.0,4121.0,4488.0,191.0,-46.94
593.0,해태제과식품,7050.0,190.0,-2.62%,500.0,5677.0,6549.0,260.0,-34.06
594.0,금강공업,6880.0,190.0,-2.69%,1000.0,5705.0,8687.0,259.0,7.14
595.0,그린케미칼,8400.0,190.0,-2.21%,500.0,2862.0,2117.0,209.0,10.02
596.0,KBSTAR 국고채3년선물인버스,105130.0,620.0,+0.59%,0.0,,,,
597.0,JW생명과학,12600.0,250.0,-1.95%,2500.0,1698.0,2195.0,284.0,15.05
598.0,태경산업,6780.0,30.0,+0.44%,500.0,5168.0,5847.0,406.0,8.39
599.0,제일파마홀딩스,12400.0,350.0,-2.75%,500.0,7626.0,8924.0,-90.0,-24.85
600.0,아모레G3우(전환),27900.0,750.0,-2.62%,500.0,,,,62.56
601.0,대원강업,3175.0,105.0,-3.20%,500.0,8622.0,9830.0,-50.0,-17.26
602.0,한미글로벌,17800.0,100.0,-0.56%,500.0,2701.0,2853.0,196.0,12.62
603.0,퍼스텍,4055.0,35.0,-0.86%,500.0,1367.0,1856.0,43.0,-450.56
604.0,백광산업,4335.0,110.0,-2.47%,500.0,1911.0,3592.0,179.0,9.28
605.0,방림,4575.0,15.0,+0.33%,500.0,1310.0,2571.0,64.0,46.21
606.0,HANARO 200 TOP10,7975.0,190.0,-2.33%,0.0,,,,
607.0,동성제약,7380.0,200.0,-2.64%,1000.0,844.0,1046.0,-53.0,-30.12
608.0,TIGER 차이나CSI300,10545.0,40.0,-0.38%,0.0,,,,
609.0,NH올원리츠,4535.0,100.0,-2.16%,500.0,169.0,5173.0,101.0,82.45
610.0,팜스코,5190.0,120.0,-2.26%,500.0,15369.0,11076.0,361.0,-3.43
611.0,LG우,63000.0,1000.0,-1.56%,5000.0,,,,4.33
612.0,한솔테크닉스,5920.0,170.0,-2.79%,5000.0,14906.0,7887.0,-43.0,-16.87
613.0,진양홀딩스,3375.0,70.0,-2.03%,500.0,2248.0,5661.0,69.0,4.54
614.0,KINDEX 중국본토CSI300,28460.0,35.0,-0.12%,0.0,,,,
615.0,디아이,5950.0,110.0,-1.82%,500.0,2266.0,2491.0,165.0,18.31
616.0,삼성 인버스 2X WTI원유 선물 ETN,125.0,0.0,0.00%,0.0,,,,
617.0,NH투자증권우,9900.0,70.0,-0.70%,5000.0,,,,5.1
618.0,조선선재,148500.0,2000.0,-1.33%,500.0,682.0,1395.0,141.0,13.9
619.0,무학,6500.0,140.0,-2.11%,200.0,1269.0,6466.0,-9.0,-4.17
620.0,신라교역,11500.0,150.0,-1.29%,500.0,3465.0,6805.0,169.0,3.59
621.0,대영포장,1695.0,50.0,-2.87%,500.0,3226.0,2461.0,122.0,27.34
622.0,이지스밸류리츠,4975.0,115.0,-2.26%,1000.0,69.0,2691.0,52.0,5.06
623.0,용평리조트,3795.0,65.0,-1.68%,5000.0,2363.0,8415.0,307.0,-16.08
624.0,TIGER 여행레저,4025.0,75.0,-1.83%,0.0,,,,
625.0,한국주철관,7950.0,220.0,-2.69%,500.0,5102.0,4231.0,486.0,3.61
626.0,노루페인트,9060.0,190.0,-2.05%,500.0,7309.0,6706.0,255.0,10.67
627.0,대동전자,17250.0,200.0,-1.15%,500.0,436.0,2110.0,22.0,18.75
628.0,아남전자,2345.0,95.0,-3.89%,500.0,3598.0,2720.0,151.0,9.57
629.0,벽산,2635.0,70.0,-2.59%,500.0,4714.0,5054.0,85.0,175.67
630.0,디와이,6800.0,290.0,-4.09%,500.0,9983.0,8600.0,468.0,-15.21
631.0,일성건설,3305.0,145.0,-4.20%,500.0,4162.0,3793.0,108.0,35.16
632.0,KODEX 골드선물(H),11490.0,255.0,-2.17%,0.0,,,,
633.0,한국패러랠,2225.0,5.0,+0.23%,0.0,,,,
634.0,TIGER 미국MSCI리츠(합성 H),13560.0,455.0,-3.25%,0.0,,,,
635.0,SNT에너지,23450.0,350.0,-1.47%,500.0,1711.0,3321.0,133.0,33.74
636.0,TIGER 글로벌메타버스액티브,7035.0,255.0,-3.50%,0.0,,,,
637.0,하나 코스피 변동성추세 추종 양매도 ETN,6990.0,0.0,0.00%,0.0,,,,
638.0,ARIRANG 고배당주,11295.0,155.0,-1.35%,0.0,,,,
639.0,삼성물산우B,106500.0,2500.0,-2.29%,100.0,,,,12.68
640.0,유수홀딩스,6600.0,40.0,-0.60%,2500.0,5037.0,5017.0,203.0,5.18
641.0,효성ITX,14850.0,200.0,-1.33%,500.0,4759.0,2414.0,203.0,10.78
642.0,KBSTAR 코스피,24755.0,600.0,-2.37%,0.0,,,,
643.0,동아타이어,12400.0,150.0,-1.20%,500.0,1796.0,4206.0,144.0,8.35
644.0,에스엠벡셀,1530.0,0.0,0.00%,500.0,731.0,478.0,-82.0,-9.44
645.0,KINDEX 베트남VN30(합성),21265.0,205.0,-0.95%,0.0,,,,
646.0,샘표식품,36850.0,850.0,-2.25%,500.0,3487.0,3275.0,235.0,7.69
647.0,TIGER 글로벌4차산업혁신기술(합성 H),14750.0,640.0,-4.16%,0.0,,,,
648.0,KODEX 은행,6000.0,150.0,-2.44%,0.0,,,,
649.0,현대약품,5120.0,170.0,-3.21%,500.0,1398.0,1639.0,-16.0,176.55
650.0,SOL 200TR,10995.0,255.0,-2.27%,0.0,,,,
651.0,한국석유,12900.0,300.0,-2.27%,500.0,6289.0,3421.0,156.0,15.39
652.0,영풍제지,7350.0,70.0,+0.96%,500.0,1206.0,2096.0,81.0,32.67
653.0,대창단조,5680.0,30.0,-0.53%,500.0,3544.0,2985.0,295.0,4.87
654.0,수산중공업,2990.0,110.0,-3.55%,500.0,2530.0,2361.0,143.0,9.74
655.0,신원,1680.0,50.0,-2.89%,500.0,8794.0,5036.0,216.0,7.27
656.0,DB,798.0,11.0,-1.36%,500.0,3269.0,6020.0,235.0,7.9
657.0,이엔플러스,2775.0,85.0,-2.97%,500.0,554.0,1028.0,-19.0,-7.75
658.0,세종공업,5750.0,190.0,-3.20%,500.0,15881.0,11801.0,-42.0,-8.18
659.0,두산퓨얼셀1우,11950.0,150.0,-1.24%,100.0,,,,101.27
660.0,한국특강,2625.0,35.0,-1.32%,500.0,6915.0,4587.0,400.0,3.21
661.0,KODEX TRF3070,10890.0,100.0,-0.91%,0.0,,,,
662.0,KBSTAR iSelect메타버스,7210.0,295.0,-3.93%,0.0,,,,
663.0,디아이씨,4050.0,165.0,-3.91%,500.0,5901.0,6289.0,273.0,9.83
664.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,96.0,279.0,-49.0,-64.75
665.0,세아특수강,18350.0,1300.0,-6.62%,5000.0,8958.0,6511.0,354.0,5.9
666.0,삼양통상,52400.0,700.0,-1.32%,5000.0,1940.0,4590.0,364.0,13.83
667.0,TIGER 헬스케어,28980.0,810.0,-2.72%,0.0,,,,
668.0,고려산업,6280.0,110.0,-1.72%,1000.0,2135.0,2386.0,49.0,-98.12
669.0,서연,6670.0,270.0,-3.89%,500.0,24793.0,21379.0,837.0,3.73
670.0,노루홀딩스,11750.0,100.0,-0.84%,500.0,9552.0,10555.0,267.0,46.63
671.0,성창기업지주,2220.0,55.0,-2.42%,500.0,1979.0,7037.0,105.0,-18.66
672.0,경동도시가스,25950.0,350.0,+1.37%,2500.0,14572.0,9045.0,271.0,5.07
673.0,화성산업,15000.0,800.0,-5.06%,5000.0,4222.0,8080.0,286.0,6.23
674.0,신흥,16000.0,0.0,0.00%,500.0,1269.0,1386.0,130.0,13.86
675.0,한라,4005.0,135.0,-3.26%,5000.0,14753.0,15214.0,786.0,1.92
676.0,경보제약,6340.0,160.0,-2.46%,500.0,1707.0,2370.0,-66.0,-17.86
677.0,세원이앤씨,857.0,33.0,-3.71%,500.0,831.0,2927.0,-96.0,-14.53
678.0,미원화학,68600.0,6400.0,-8.53%,1000.0,1975.0,1338.0,128.0,10.94
679.0,종근당바이오,27500.0,600.0,-2.14%,2500.0,1422.0,2985.0,-114.0,-13.44
680.0,SK이노베이션우,120500.0,3500.0,-2.82%,5000.0,,,,4.4
681.0,샘표,52200.0,300.0,-0.57%,1000.0,3490.0,4427.0,219.0,14.89
682.0,KBSTAR IT플러스,15860.0,490.0,-3.00%,0.0,,,,
683.0,삼화전기,22550.0,400.0,-1.74%,1000.0,2471.0,1586.0,218.0,10.36
684.0,KODEX 배당가치,11350.0,280.0,-2.41%,0.0,,,,
685.0,아시아나IDT,13350.0,500.0,-3.61%,500.0,1747.0,2221.0,73.0,30.0
686.0,강남제비스코,22750.0,450.0,-1.94%,1000.0,5910.0,9040.0,-127.0,-4.73
687.0,대한화섬,111000.0,1000.0,-0.89%,5000.0,1173.0,9078.0,32.0,5.19
688.0,한신공영,12650.0,650.0,-4.89%,5000.0,13111.0,21199.0,446.0,3.22
689.0,KODEX 차이나항셍테크,6355.0,55.0,+0.87%,0.0,,,,
690.0,SH에너지화학,1300.0,10.0,-0.76%,500.0,1398.0,1196.0,3.0,72.22
691.0,센트랄모텍,16750.0,750.0,-4.29%,500.0,3684.0,2781.0,36.0,-123.16
692.0,한컴라이프케어,5200.0,200.0,-3.70%,200.0,1211.0,2141.0,48.0,-82.54
693.0,에이블씨엔씨,5310.0,190.0,-3.45%,500.0,2629.0,1938.0,-224.0,-11.37
694.0,KCTC,4775.0,190.0,-3.83%,500.0,6947.0,5323.0,296.0,5.15
695.0,태경케미컬,12300.0,450.0,-3.53%,500.0,541.0,1607.0,121.0,16.1
696.0,한솔홀딩스,3370.0,70.0,-2.03%,1000.0,4136.0,6537.0,184.0,4.3
697.0,STX중공업,4970.0,30.0,-0.60%,2500.0,1639.0,4304.0,-109.0,18.01
698.0,미래에셋글로벌리츠,4850.0,50.0,-1.02%,1000.0,83.0,3119.0,-32.0,-22.35
699.0,디와이파워,12550.0,50.0,+0.40%,500.0,4372.0,3420.0,422.0,6.79
700.0,유화증권,2420.0,5.0,-0.21%,1000.0,223.0,7347.0,76.0,31.84
701.0,대신증권2우B,13700.0,250.0,-1.79%,5000.0,,,,4.07
702.0,극동유화,3900.0,100.0,-2.50%,500.0,9648.0,3219.0,205.0,8.48
703.0,광전자,2345.0,95.0,-3.89%,500.0,1738.0,2390.0,69.0,6.74
704.0,동양철관,1140.0,25.0,-2.15%,500.0,1820.0,1860.0,-32.0,-380.0
705.0,KODEX 미국S&P500선물(H),19350.0,825.0,-4.09%,0.0,,,,
706.0,신일전자,1905.0,0.0,0.00%,500.0,1935.0,1221.0,96.0,32.29
707.0,동방,2810.0,50.0,-1.75%,1000.0,5959.0,5313.0,278.0,-23.81
708.0,HDC현대EP,4220.0,130.0,-2.99%,500.0,8598.0,5829.0,284.0,33.76
709.0,에이플러스에셋,5950.0,30.0,+0.51%,500.0,2580.0,2856.0,57.0,1.91
710.0,미창석유,77300.0,700.0,-0.90%,5000.0,4063.0,3476.0,355.0,5.1
711.0,KODEX 장기종합채권(AA-이상)액티브KAP,84395.0,1175.0,-1.37%,0.0,,,,
712.0,TIGER 200선물인버스2X,3270.0,150.0,+4.81%,0.0,,,,
713.0,유니온머티리얼,3170.0,145.0,-4.37%,500.0,1183.0,1867.0,-8.0,31.08
714.0,KODEX 미국나스닥100레버리지(합성 H),5310.0,580.0,-9.85%,0.0,,,,
715.0,이지스레지던스리츠,4680.0,60.0,-1.27%,1000.0,92.0,1682.0,89.0,9.63
716.0,ARIRANG 코스피TR,12550.0,250.0,-1.95%,0.0,,,,
717.0,TIGER 현대차그룹+펀더멘털,22410.0,540.0,-2.35%,0.0,,,,
718.0,KODEX WTI원유선물인버스(H),4400.0,25.0,-0.56%,0.0,,,,
719.0,깨끗한나라,3530.0,90.0,-2.49%,1000.0,5787.0,5987.0,130.0,23.22
720.0,마스턴프리미어리츠,4945.0,25.0,-0.50%,1000.0,,,,
721.0,황금에스티,7730.0,290.0,-3.62%,500.0,2710.0,4316.0,412.0,3.45
722.0,대창,1440.0,55.0,-3.68%,500.0,12776.0,8107.0,603.0,6.99
723.0,TIGER 코스닥150,11225.0,405.0,-3.48%,0.0,,,,
724.0,모나리자,3575.0,140.0,-3.77%,500.0,1064.0,940.0,34.0,44.14
725.0,TRUE 코스피 양매도 5% OTM ETN,8695.0,60.0,-0.69%,0.0,,,,
726.0,이아이디,1385.0,85.0,-5.78%,200.0,2224.0,5193.0,-205.0,-1.47
727.0,쌍방울,492.0,10.0,-1.99%,500.0,970.0,3956.0,-23.0,-2.4
728.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12845.0,230.0,-1.76%,0.0,,,,
729.0,삼익악기,1410.0,35.0,-2.42%,500.0,2954.0,5853.0,333.0,-16.21
730.0,신송홀딩스,10750.0,200.0,-1.83%,500.0,1864.0,2482.0,69.0,26.81
731.0,한국내화,3090.0,110.0,-3.44%,500.0,2717.0,3579.0,86.0,37.23
732.0,한양증권,9960.0,190.0,-1.87%,5000.0,8742.0,16334.0,1162.0,2.56
733.0,인천도시가스,28950.0,350.0,+1.22%,5000.0,5042.0,3606.0,32.0,10.75
734.0,시디즈,63300.0,1400.0,-2.16%,500.0,2519.0,848.0,127.0,20.11
735.0,NI스틸,4420.0,160.0,-3.49%,500.0,2482.0,3411.0,312.0,3.66
736.0,미래에셋 코스피 양매도 5% OTM ETN,8425.0,0.0,0.00%,0.0,,,,
737.0,광명전기,2905.0,10.0,+0.35%,500.0,1371.0,1699.0,29.0,20.46
738.0,한국공항,39700.0,950.0,-2.34%,5000.0,3455.0,3839.0,-9.0,28.71
739.0,대유플러스,1030.0,30.0,-2.83%,500.0,5120.0,5944.0,132.0,-93.64
740.0,태경비케이,4435.0,165.0,-3.59%,500.0,1952.0,3324.0,196.0,8.03
741.0,TIGER 미디어컨텐츠,6780.0,245.0,-3.49%,0.0,,,,
742.0,TIGER 반도체,27135.0,1070.0,-3.79%,0.0,,,,
743.0,한진중공업홀딩스,4095.0,145.0,-3.42%,5000.0,8880.0,18378.0,446.0,54.6
744.0,팜젠사이언스,7550.0,190.0,-2.45%,500.0,1099.0,2203.0,-50.0,1.3
745.0,KODEX 미국메타버스나스닥액티브,7100.0,310.0,-4.18%,0.0,,,,
746.0,SG세계물산,588.0,15.0,-2.49%,500.0,1357.0,3084.0,-47.0,-18.38
747.0,만호제강,28600.0,100.0,-0.35%,1000.0,1961.0,2582.0,13.0,13.38
748.0,대원화성,2870.0,95.0,-3.20%,500.0,1133.0,1358.0,-84.0,-16.49
749.0,대양금속,3645.0,120.0,-3.19%,500.0,2034.0,1575.0,152.0,5.35
750.0,CJ씨푸드,3280.0,105.0,-3.10%,500.0,1621.0,1334.0,45.0,69.79
751.0,인지컨트롤스,7680.0,210.0,-2.66%,500.0,4849.0,5434.0,20.0,27.93
752.0,휴니드,8320.0,220.0,-2.58%,5000.0,2277.0,2673.0,133.0,72.98
753.0,대구백화점,10850.0,100.0,-0.91%,5000.0,818.0,4866.0,-181.0,-25.71
754.0,KBSTAR KIS국고채30년Enhanced,70340.0,1525.0,-2.12%,0.0,,,,
755.0,TIGER 코스피,24960.0,560.0,-2.19%,0.0,,,,
756.0,KODEX 차이나과창판STAR50(합성),8280.0,35.0,+0.42%,0.0,,,,
757.0,HANARO 200TR,38480.0,920.0,-2.34%,0.0,,,,
758.0,KODEX 단기변동금리부채권액티브,104050.0,0.0,0.00%,0.0,,,,
759.0,KBSTAR 코스닥150,10925.0,355.0,-3.15%,0.0,,,,
760.0,KODEX 국고채3년,55900.0,235.0,-0.42%,0.0,,,,
761.0,세이브존I&C,2780.0,100.0,-3.47%,1000.0,1222.0,5643.0,110.0,25.98
762.0,와이투솔루션,714.0,24.0,-3.25%,500.0,1015.0,1185.0,-45.0,-8.02
763.0,KODEX 미국나스닥100선물(H),15665.0,840.0,-5.09%,0.0,,,,
764.0,한국ANKOR유전,1615.0,10.0,+0.62%,0.0,,,,
765.0,크라운제과,9000.0,310.0,-3.33%,200.0,3812.0,3246.0,159.0,5.05
766.0,웅진,1405.0,60.0,-4.10%,500.0,9799.0,10660.0,430.0,13.13
767.0,TIGER 중국소비테마,6790.0,150.0,-2.16%,0.0,,,,
768.0,카프로,2800.0,60.0,-2.10%,500.0,5824.0,3953.0,36.0,-1.89
769.0,일신석재,1445.0,50.0,-3.34%,500.0,747.0,919.0,8.0,361.25
770.0,KOSEF 단기자금,101545.0,5.0,0.00%,0.0,,,,
771.0,범양건영,4485.0,205.0,-4.37%,1000.0,1119.0,1985.0,30.0,13.55
772.0,한국화장품,6920.0,220.0,-3.08%,500.0,670.0,485.0,-32.0,-16.88
773.0,CJ우,49150.0,600.0,-1.21%,5000.0,,,,5.41
774.0,대원전선,1540.0,5.0,-0.32%,500.0,4750.0,2406.0,23.0,18.78
775.0,삼원강재,2770.0,100.0,-3.48%,500.0,3000.0,2707.0,95.0,11.54
776.0,SK우,194000.0,4500.0,-2.27%,200.0,,,,4.35
777.0,웰바이오텍,1645.0,35.0,+2.17%,500.0,1216.0,1368.0,-39.0,-12.19
778.0,삼일씨엔에스,8580.0,150.0,+1.78%,1000.0,2266.0,3519.0,136.0,8.39
779.0,한솔홈데코,1355.0,45.0,-3.21%,1000.0,2632.0,3147.0,86.0,75.28
780.0,다스코,5950.0,430.0,-6.74%,500.0,3636.0,2985.0,43.0,17.66
781.0,TIGER 투자등급회사채액티브,99205.0,285.0,-0.29%,0.0,,,,
782.0,삼성 인버스 2X 천연가스 선물 ETN C,10850.0,190.0,+1.78%,0.0,,,,
783.0,신영와코루,12000.0,400.0,-3.23%,500.0,1894.0,3887.0,37.0,12.38
784.0,크라운해태홀딩스,7270.0,210.0,-2.81%,500.0,9282.0,11157.0,393.0,18.79
785.0,유유제약,6260.0,180.0,-2.80%,1000.0,1157.0,1930.0,12.0,-30.84
786.0,IHQ,647.0,28.0,-4.15%,500.0,600.0,2386.0,-116.0,-4.76
787.0,TRUE 레버리지 나스닥 100 ETN,21425.0,2050.0,-8.73%,0.0,,,,
788.0,조비,20600.0,500.0,-2.37%,5000.0,846.0,1038.0,31.0,13.65
789.0,무림페이퍼,2570.0,50.0,-1.91%,2500.0,10553.0,22844.0,298.0,-12.24
790.0,조광페인트,8350.0,280.0,+3.47%,500.0,2385.0,3470.0,-88.0,-5.09
791.0,인바이오젠,2000.0,10.0,+0.50%,500.0,105.0,2745.0,-79.0,-15.27
792.0,기신정기,3650.0,10.0,-0.27%,500.0,1313.0,2651.0,96.0,13.98
793.0,조흥,177500.0,1500.0,-0.84%,5000.0,2509.0,2676.0,191.0,11.71
794.0,SK케미칼우,50200.0,2000.0,-3.83%,5000.0,,,,6.68
795.0,대호에이엘,2035.0,75.0,-3.55%,500.0,1434.0,1450.0,18.0,-92.5
796.0,엔에이치스팩19호,2060.0,10.0,-0.48%,100.0,0.0,1158.0,-1.0,228.89
797.0,현대코퍼레이션홀딩스,11600.0,300.0,-2.52%,5000.0,1304.0,2510.0,81.0,6.02
798.0,상상인증권,973.0,25.0,-2.51%,1000.0,482.0,5825.0,138.0,38.92
799.0,이구산업,3150.0,155.0,-4.69%,500.0,3344.0,3239.0,356.0,5.02
800.0,남광토건,10700.0,450.0,-4.04%,5000.0,3567.0,2740.0,208.0,5.45
801.0,삼일제약,7670.0,130.0,-1.67%,500.0,1342.0,2264.0,4.0,-21.98
802.0,지엠비코리아,5510.0,160.0,-2.82%,500.0,5313.0,5225.0,84.0,6.01
803.0,TIGER 미국다우존스30,21695.0,505.0,-2.27%,0.0,,,,
804.0,국제약품,5190.0,180.0,-3.35%,1000.0,1197.0,1398.0,-17.0,133.08
805.0,STX,3640.0,55.0,-1.49%,2500.0,9255.0,6761.0,90.0,16.77
806.0,삼호개발,4145.0,90.0,-2.13%,500.0,3173.0,2969.0,131.0,7.48
807.0,TIGER KRX바이오K-뉴딜,6750.0,155.0,-2.24%,0.0,,,,
808.0,명문제약,3050.0,115.0,-3.63%,500.0,1378.0,2233.0,-59.0,-20.75
809.0,한일철강,3860.0,150.0,-3.74%,500.0,2486.0,3387.0,296.0,7.44
810.0,TRUE 레버리지 S&P500 선물 ETN(H),20595.0,1775.0,-7.93%,0.0,,,,
811.0,전방,61000.0,1600.0,+2.69%,5000.0,1337.0,3833.0,74.0,35.99
812.0,KINDEX 국고채10년,85980.0,495.0,-0.57%,0.0,,,,
813.0,계양전기,3130.0,110.0,-3.40%,500.0,3923.0,2851.0,18.0,-8.77
814.0,TIGER 미국채10년선물,12290.0,95.0,+0.78%,0.0,,,,
815.0,신세계건설,25500.0,850.0,-3.23%,5000.0,12568.0,8290.0,384.0,6.54
816.0,보해양조,724.0,13.0,-1.76%,500.0,837.0,1531.0,11.0,-65.82
817.0,KODEX Fn Top10동일가중,7380.0,240.0,-3.15%,0.0,,,,
818.0,삼영화학,2945.0,125.0,-4.07%,500.0,1333.0,1177.0,26.0,23.37
819.0,KTis,2860.0,15.0,-0.52%,500.0,4680.0,3694.0,144.0,3.58
820.0,한창제지,1665.0,35.0,-2.06%,500.0,1822.0,2486.0,178.0,8.2
821.0,KTcs,2325.0,50.0,-2.11%,500.0,9657.0,4168.0,210.0,6.34
822.0,삼화왕관,46000.0,2650.0,+6.11%,5000.0,1499.0,2433.0,81.0,-117.65
823.0,대유에이텍,861.0,20.0,-2.27%,500.0,16558.0,13210.0,423.0,-3.66
824.0,보락,1650.0,50.0,-2.94%,200.0,398.0,563.0,17.0,48.53
825.0,지투알,5960.0,60.0,-1.00%,1000.0,4585.0,5649.0,222.0,5.7
826.0,대현,2225.0,95.0,-4.09%,500.0,2879.0,2801.0,224.0,4.24
827.0,삼성공조,12100.0,500.0,-3.97%,500.0,796.0,2575.0,12.0,87.68
828.0,TIGER 차이나HSCEI,9880.0,95.0,+0.97%,0.0,,,,
829.0,한국수출포장,24400.0,100.0,+0.41%,5000.0,3192.0,3318.0,200.0,5.99
830.0,사조씨푸드,5660.0,350.0,-5.82%,1000.0,1746.0,3369.0,140.0,9.32
831.0,까뮤이앤씨,2140.0,80.0,-3.60%,500.0,1637.0,1951.0,-30.0,-32.42
832.0,평화산업,1750.0,25.0,+1.45%,500.0,4241.0,2201.0,59.0,-21.88
833.0,동일고무벨트,6890.0,170.0,-2.41%,500.0,2775.0,3138.0,9.0,25.05
834.0,덕양산업,2940.0,70.0,-2.33%,500.0,13482.0,5236.0,63.0,13.74
835.0,KODEX 차이나CSI300,12905.0,90.0,-0.69%,0.0,,,,
836.0,한세엠케이,3170.0,35.0,-1.09%,500.0,2077.0,1291.0,-121.0,-1.1
837.0,한국화장품제조,21050.0,500.0,-2.32%,500.0,678.0,765.0,-8.0,276.97
838.0,새론오토모티브,4955.0,40.0,-0.80%,500.0,1276.0,2684.0,3.0,9.14
839.0,토니모리,3955.0,155.0,-3.77%,200.0,1146.0,2021.0,-135.0,-7.27
840.0,대우부품,1995.0,50.0,-2.44%,500.0,992.0,944.0,11.0,-32.18
841.0,금비,95000.0,18900.0,+24.84%,5000.0,2286.0,3379.0,99.0,-29.31
842.0,유니온,6080.0,130.0,-2.09%,500.0,2159.0,3662.0,52.0,5.68
843.0,플레이그램,1055.0,25.0,-2.31%,100.0,408.0,1295.0,-15.0,-19.91
844.0,동방아그로,6950.0,130.0,-1.84%,500.0,1341.0,2045.0,82.0,13.93
845.0,이건산업,8630.0,320.0,-3.58%,5000.0,2768.0,4193.0,321.0,19.22
846.0,천일고속,66000.0,600.0,+0.92%,5000.0,293.0,627.0,-98.0,-11.66
847.0,서울식품,251.0,4.0,-1.57%,100.0,553.0,723.0,-36.0,-35.86
848.0,텔코웨어,9690.0,90.0,-0.92%,500.0,348.0,1222.0,12.0,42.69
849.0,신풍제약우,42500.0,1350.0,-3.08%,500.0,,,,-100.47
850.0,TIGER 200 건설,2790.0,50.0,-1.76%,0.0,,,,
851.0,콤텍시스템,772.0,15.0,-1.91%,500.0,3825.0,3491.0,173.0,193.0
852.0,써니전자,2665.0,65.0,-2.38%,500.0,164.0,772.0,18.0,21.15
853.0,KODEX 미국달러선물,11970.0,165.0,+1.40%,0.0,,,,
854.0,DSR,5760.0,110.0,-1.87%,500.0,2724.0,3026.0,135.0,5.13
855.0,KODEX 차이나2차전지MSCI(합성),10935.0,65.0,-0.59%,0.0,,,,
856.0,아센디오,1140.0,15.0,-1.30%,500.0,216.0,681.0,-36.0,-10.27
857.0,두올,2775.0,95.0,-3.31%,2500.0,4956.0,4241.0,253.0,10.39
858.0,KBSTAR 코스닥150선물레버리지,9035.0,645.0,-6.66%,0.0,,,,
859.0,메타랩스,735.0,19.0,-2.52%,500.0,393.0,850.0,-14.0,-2.48
860.0,부산산업,86500.0,2300.0,-2.59%,5000.0,1280.0,1338.0,4.0,214.64
861.0,가온전선,21850.0,450.0,-2.02%,5000.0,10704.0,6590.0,166.0,7.62
862.0,KODEX WTI원유선물(H),16735.0,95.0,+0.57%,0.0,,,,
863.0,큐로,392.0,7.0,-1.75%,500.0,807.0,1659.0,-150.0,-16.33
864.0,화승알앤에이,4770.0,140.0,-2.85%,500.0,5058.0,4021.0,81.0,101.49
865.0,마니커,1425.0,55.0,-3.72%,500.0,2527.0,1965.0,-130.0,-1.86
866.0,한국종합기술,8260.0,540.0,-6.14%,500.0,2683.0,3394.0,72.0,7.95
867.0,진양산업,6930.0,220.0,-3.08%,500.0,764.0,779.0,68.0,16.08
868.0,DRB동일,4515.0,85.0,-1.85%,500.0,5513.0,8320.0,6.0,24.67
869.0,인터지스,3020.0,100.0,-3.21%,500.0,5889.0,3886.0,200.0,3.2
870.0,혜인,7060.0,230.0,-3.16%,500.0,2064.0,1947.0,91.0,23.22
871.0,일진디스플,1740.0,75.0,-4.13%,500.0,1014.0,1175.0,-355.0,-2.93
872.0,오리엔트바이오,753.0,21.0,-2.71%,500.0,263.0,1050.0,-38.0,3.96
873.0,KBSTAR Fn5G테크,7970.0,275.0,-3.34%,0.0,,,,
874.0,우진플라임,4415.0,90.0,-2.00%,500.0,2340.0,2764.0,166.0,2.98
875.0,화승코퍼레이션,1760.0,15.0,-0.85%,500.0,13998.0,11552.0,102.0,-2.18
876.0,CS홀딩스,76000.0,2300.0,-2.94%,5000.0,1590.0,3537.0,196.0,5.03
877.0,아모레G우,13600.0,450.0,-3.20%,500.0,,,,30.49
878.0,대림B&Co,5250.0,120.0,-2.23%,1000.0,2604.0,3266.0,24.0,2625.0
879.0,덕성,5570.0,250.0,-4.30%,500.0,1152.0,1253.0,40.0,17.03
880.0,미래에셋맵스리츠,4340.0,50.0,-1.14%,1000.0,59.0,2925.0,38.0,65.76
881.0,한솔로지스틱스,3170.0,120.0,-3.65%,500.0,7470.0,2666.0,303.0,3.93
882.0,NH프라임리츠,4660.0,85.0,-1.79%,500.0,26.0,945.0,23.0,37.58
883.0,KC그린홀딩스,3870.0,115.0,-2.89%,500.0,7508.0,9066.0,204.0,-124.84
884.0,KINDEX G2전기차&자율주행액티브,10460.0,265.0,-2.47%,0.0,,,,
